,grade,credit,weight
7311,C,16,78.4777814404284
7312,C,17,66.37944774586013
7313,F,16,85.29117047744619
7314,A,20,63.45387587046929
7315,B,17,79.33987372624124
7316,B,16,73.38838857449745
7317,F,19,71.42492486934795
7318,A,17,73.20750226674875
7319,D,14,83.4569663368425
7320,B,13,66.82257171695458
7321,C,16,69.35340000339477
7322,A,17,67.63236474482778
7323,F,19,72.66135450995083
7324,C,19,78.70867856714156
7325,A,19,56.69746018957265
7326,C,18,59.275661905548624
7327,F,17,67.34526384562119
7328,A,18,78.15677489810317
7329,F,17,77.49896271001396
7330,C,17,75.32353170316424
7331,F,20,66.08078285456381
7332,A,16,68.22145656927648
7333,C,16,80.14202970620528
7334,F,19,66.92901443610536
7335,F,17,68.09013228094308
7336,D,18,50.270845566742864
7337,B,19,68.11281456153851
7338,A,14,63.22311748412568
7339,B,19,76.698428986727
7340,D,20,65.36908612691627
7341,B,19,67.37437407840491
7342,B,17,49.07684747977224
7343,C,18,79.9869165366728
7344,D,21,87.37143285441044
7345,A,16,76.0784006852248
7346,F,18,58.518514559731585
7347,F,18,69.83117041487917
7348,B,14,70.40199747149391
7349,B,17,59.52724971044606
7350,D,17,57.29028990751415
7351,D,16,67.88798105426883
7352,B,19,59.90037895296882
7353,C,17,62.321705900365096
7354,F,18,76.95534151991535
7355,C,18,62.29377169106054
7356,B,20,60.09663854729989
7357,C,18,72.8409590485099
7358,B,17,76.76898557142644
7359,D,16,69.03114836441976
7360,D,18,66.10147746827843
7361,A,16,70.53099488232712
7362,A,20,77.71922839916952
7363,A,14,68.8230746605084
7364,B,18,63.87687473343908
7365,D,15,59.34421937528556
7366,A,17,77.85296268381572
7367,A,20,79.98935161641131
7368,F,16,77.1486405239097
7369,D,18,77.08997964233804
7370,B,16,67.69615419320228
7371,F,19,60.117119028897434
7372,F,14,53.023938954206464
7373,F,15,60.656361906907335
7374,D,17,72.3165188308918
7375,B,15,67.52756108676036
7376,D,16,63.44421184524551
7377,B,17,68.58878104783693
7378,C,20,77.19139945807561
7379,D,19,68.08643534047471
7380,F,17,57.94646908061335
7381,B,17,66.03785089614593
7382,A,16,66.62890663609544
7383,B,14,71.87736499695743
7384,F,17,90.56528699356895
7385,F,16,71.05977651343063
7386,C,19,87.86823678357345
7387,C,17,62.193015968715606
7388,D,16,79.72474551275687
7389,D,16,55.20304594913973
7390,A,19,61.234649314786225
7391,B,19,55.55250042649396
7392,F,16,76.28860247534195
7393,B,19,63.04518145714027
7394,D,17,72.85972906847229
7395,A,19,57.46302941634391
7396,B,19,68.82261311019782
7397,B,19,70.2873205900264
7398,D,18,69.75800094468045
7399,A,16,67.91652602736966
7400,A,16,78.18809821600392
7401,C,18,80.20394689879419
7402,F,16,75.09719396742213
7403,B,18,62.39430167579545
7404,C,18,61.3782354972612
7405,B,15,72.94122787746579
7406,F,17,71.11482294463698
7407,D,18,57.69942625665267
7408,C,16,75.6555393967176
7409,C,16,58.64202535770272
7410,F,19,75.2332997709848
7411,B,17,63.55051156668641
7412,D,18,63.68506492728368
7413,A,19,60.89599406121814
7414,A,16,74.72359783109809
7415,D,18,69.71691208375351
7416,B,19,67.76213283110346
7417,D,15,61.66905193756317
7418,A,18,72.27232000478611
7419,A,15,65.32319415894716
7420,C,17,62.524918672446695
7421,F,17,65.63572318118372
7422,C,16,61.325218031616075
7423,B,17,68.68788404790381
7424,F,18,66.94551835622057
7425,B,18,62.842039221344805
7426,C,20,64.05814444012132
7427,A,18,67.43010143064208
7428,C,15,69.78680987101716
7429,A,21,52.85089025251547
7430,D,18,62.661178609795925
7431,A,19,76.65245387240452
7432,A,20,68.11740266691628
7433,F,17,65.02817680431755
7434,F,14,62.92961670059124
7435,B,17,73.2885642462268
7436,C,18,61.439549300048085
7437,D,16,69.24797751583498
7438,C,18,56.25404313654092
7439,A,18,61.30041221833417
7440,F,20,65.67856512040495
7441,B,18,68.24123106889486
7442,D,18,74.98731769616533
7443,D,14,61.503579458960694
7444,A,18,64.50210008411929
7445,A,17,56.65904497184287
7446,A,21,74.95224029777073
7447,F,17,80.02659349987186
7448,C,19,69.82265294926383
7449,B,18,61.396922812974864
7450,C,14,70.30714887912295
7451,C,16,64.12860852912893
7452,D,15,63.404788041893134
7453,B,17,74.56303021208583
7454,D,18,73.05324779581115
7455,D,18,61.65166223506317
7456,A,19,82.76716243514738
7457,A,20,68.26020824150808
7458,A,17,74.81521490494643
7459,C,16,65.9250485231527
7460,C,17,67.4506624851454
7461,D,17,79.09170065997947
7462,B,17,78.46876814992959
7463,D,18,86.61956407580661
7464,F,17,67.72115098699203
7465,C,18,74.36706160542835
7466,A,18,72.63237103722328
7467,B,18,66.54663461376681
7468,C,17,72.3940755431459
7469,C,18,72.94049077960935
7470,F,17,72.21371231010772
7471,A,17,63.58621570799859
7472,C,19,81.18623166782669
7473,A,19,63.17869779727156
7474,F,16,59.97252039640337
7475,A,18,75.69615198344506
7476,B,18,63.70080824459428
7477,C,16,63.99021217566226
7478,C,16,85.0171037061876
7479,F,18,78.1407980787581
7480,F,16,63.233252870280566
7481,D,17,71.44952111491912
7482,B,16,55.357666748712866
7483,B,17,56.4555720053996
7484,B,17,77.81947897719154
7485,F,17,67.19020546009904
7486,C,17,76.82250965517218
7487,F,16,63.66019248638797
7488,D,17,74.70435224958294
7489,C,18,63.013863435312636
7490,C,18,70.77660974737859
7491,C,21,71.63728565717511
7492,F,17,58.044257398164774
7493,F,17,53.64564864179716
7494,C,17,62.656395689224944
7495,F,19,70.98250293666939
7496,B,18,73.49140425608714
7497,F,16,64.9244827752055
7498,B,16,75.73517367807884
7499,F,18,66.69614258185975
7500,A,18,60.90613468160785
7501,A,16,69.98693870872583
7502,F,17,60.040255399862176
7503,B,16,65.37365408987232
7504,D,18,77.32661220016458
7505,B,18,76.86809842269535
7506,B,18,70.2169563145679
7507,A,17,72.68495271339118
7508,D,16,64.64659688903092
7509,F,16,67.81074157255527
7510,C,17,76.36739994497692
7511,F,15,69.84299322624574
7512,B,16,65.73625313757148
7513,D,17,59.50745275566411
7514,F,18,68.76080680353523
7515,A,19,63.63246597553303
7516,B,18,77.9933800916802
7517,B,19,61.253337106518366
7518,B,17,70.30797439812126
7519,F,19,55.89719286659279
7520,D,17,63.04812287643761
7521,B,19,74.23781066902863
7522,B,17,74.22101480702808
7523,F,17,60.31428491202743
7524,A,16,69.10470496478278
7525,D,18,66.29640033971542
7526,A,18,56.033780054550924
7527,D,19,66.61775502314454
7528,F,16,64.09053780240536
7529,C,15,67.46374717522075
7530,B,18,65.91853738306713
7531,C,18,50.826740671392
7532,C,18,76.12471806734166
7533,D,16,79.94493694029914
7534,D,18,74.89388288814158
7535,C,17,81.28560170923907
7536,A,20,69.4613135794883
7537,D,16,68.53173468060925
7538,A,20,61.632770496681346
7539,D,17,76.0692960144897
7540,F,18,61.380866927215735
7541,F,16,61.353017886151505
7542,F,15,70.04645549812845
7543,F,15,75.89002680374561
7544,F,18,74.55912714142194
7545,D,15,69.98687884344062
7546,F,17,78.36754745835786
7547,A,14,66.70446946745597
7548,C,17,78.04479097831536
7549,B,19,66.15494097485546
7550,F,17,57.998479239072076
7551,D,17,61.038799776507425
7552,D,20,85.76459340294622
7553,A,18,71.06177420233904
7554,F,17,71.90275345659333
7555,F,17,76.16050317552717
7556,C,18,64.27684916586364
7557,C,18,73.05040200097335
7558,B,16,64.75805579550051
7559,B,16,74.97377657633062
7560,A,18,72.59422865940536
7561,D,17,70.93630225452009
7562,C,17,60.65020946080009
7563,F,18,59.304114516260434
7564,A,17,64.71989744046101
7565,C,18,63.56119145700381
7566,B,15,65.52292691070426
7567,C,19,67.82955967613609
7568,C,15,67.47001022896454
7569,F,18,72.32600392865285
7570,D,19,67.62153829566175
7571,D,16,64.433700591795
7572,A,21,82.1763054089795
7573,A,20,58.93809121637007
7574,D,18,60.42916497864403
7575,B,18,75.04758085033176
7576,A,18,81.77328658437006
7577,D,18,77.96643829294118
7578,D,18,76.7116784674768
7579,B,19,82.077525046418
7580,F,18,62.48840987659465
7581,A,18,68.41068792937943
7582,C,19,72.60006920731453
7583,C,18,57.34332965263509
7584,C,17,71.57670550825497
7585,B,20,69.38110722067114
7586,A,18,78.97159174921462
7587,B,17,54.87145434737413
7588,A,20,75.63149947999122
7589,F,20,70.93634617391366
7590,D,18,65.66157406333971
7591,A,20,59.37950245862696
7592,F,17,60.94102264835748
7593,D,17,70.92255959914111
7594,F,16,83.16246394119811
7595,F,17,71.05132400764583
7596,D,15,70.60175381519555
7597,C,15,59.958953130758694
7598,A,17,58.648938269066825
7599,D,17,74.90218246560698
7600,D,18,79.58903878489986
7601,A,18,79.58541493942857
7602,D,20,63.08688197254035
7603,B,19,65.89303844950578
7604,A,17,73.18167913911117
7605,C,18,59.85316216847885
7606,D,16,56.51566670196595
7607,D,18,76.63451873042027
7608,D,17,63.20112465217266
7609,D,19,78.75754439055855
7610,F,15,67.24295397902864
7611,F,19,53.98542610940266
7612,F,18,71.09706590631113
7613,D,18,71.68188217673372
7614,C,19,61.845835389299346
7615,F,16,66.57159557168467
7616,C,19,70.49583498877384
7617,D,16,73.01494344684556
7618,C,17,63.36228638958054
7619,F,16,64.51087388401787
7620,F,21,79.73044760465676
7621,D,19,60.62250590763332
7622,B,18,69.21265496079234
7623,A,15,62.39921755993134
7624,D,19,70.58626670401512
7625,B,20,72.69838984819422
7626,D,17,52.21861758478301
7627,D,17,72.9918137039824
7628,C,20,75.23615911116511
7629,A,18,71.09598677233684
7630,B,15,68.68746305239841
7631,F,17,66.44933484652393
7632,F,16,69.7408107155343
7633,C,15,76.27196875916992
7634,F,13,49.23137684142825
7635,B,17,51.2371913217945
7636,C,17,65.29809102748257
7637,B,19,68.75221117775884
7638,A,17,64.14916313768504
7639,C,15,52.1680488331274
7640,C,16,74.82073758213117
7641,D,19,67.02203171870099
7642,A,18,66.49516359163655
7643,C,19,64.07814402282872
7644,F,16,63.137576961758434
7645,B,17,71.2455279105132
7646,A,18,69.77446641965119
7647,D,17,80.39326515030616
7648,C,18,54.20777764723977
7649,C,18,70.41823176772887
7650,C,17,77.20592507828826
7651,A,21,73.40139086137548
7652,F,16,73.4006162821491
7653,D,17,84.92995482108725
7654,D,18,72.18005275647558
7655,F,18,66.28934381915306
7656,A,17,71.95451492507887
7657,F,16,74.42526590749287
7658,D,20,67.79695522859487
7659,F,18,70.83644062388727
7660,A,16,73.02937565856564
7661,B,16,57.206957153689125
7662,F,18,62.62733743097598
7663,B,18,73.31301851663106
7664,B,20,83.91254472739759
7665,F,15,62.536571666030156
7666,B,19,68.19100577714077
7667,C,17,70.14341972403858
7668,C,19,66.26196398811045
7669,A,17,75.67850369241823
7670,F,18,67.1298671874955
7671,A,17,73.65714858825902
7672,A,19,68.9561963767738
7673,B,17,84.53814023905379
7674,A,19,71.67926493481214
7675,D,15,78.86805755382153
7676,D,19,80.96974553415754
7677,C,19,56.40257906619256
7678,D,16,49.047954477447355
7679,D,18,65.80484398243924
7680,B,17,67.52673149541835
7681,F,18,73.06938044028726
7682,B,14,72.7512193014661
7683,F,16,64.2406510031504
7684,B,21,69.98460079715342
7685,A,18,72.44246591025602
7686,B,15,57.12614350991739
7687,C,20,75.12926593641353
7688,C,19,65.46260367137164
7689,F,20,74.92507515182106
7690,A,17,75.00723177257775
7691,D,18,63.445334375631255
7692,C,17,67.76053070217844
7693,D,18,69.27804146182547
7694,C,18,75.74746120200302
7695,F,21,79.99820402776467
7696,A,16,71.30467530818048
7697,A,16,46.40256277956944
7698,F,19,57.37077986314792
7699,F,16,74.0766789664855
7700,D,16,67.82210731031846
7701,D,16,72.8754238691475
7702,D,17,83.36208279036363
7703,F,16,75.95877874433036
7704,D,18,85.6350807912144
7705,B,15,64.27682307581438
7706,A,15,68.44977666913759
7707,A,17,73.32871228883891
7708,F,19,70.07957854145161
7709,B,18,90.19326303620346
7710,C,16,65.04278695335971
7711,C,17,77.20261504226147
7712,F,18,67.62368048043187
7713,F,16,80.74823042223075
7714,D,20,65.28309999734472
7715,F,18,73.71642306105946
7716,A,18,68.96402078780469
7717,B,16,78.51306327387395
7718,C,18,70.41094581321641
7719,A,17,58.09974037081563
7720,B,16,81.1652492455737
7721,D,16,71.19552881172956
7722,D,17,72.27628132386783
7723,B,18,71.20085472772777
7724,B,19,55.96970199107732
7725,A,16,64.42895927337769
7726,C,15,67.41147936116728
7727,A,17,65.50062038270408
7728,D,17,59.566105844201985
7729,C,19,67.56726508822842
7730,B,17,62.5960441359925
7731,B,19,52.41684295862679
7732,D,19,60.355281023874184
7733,A,20,58.2277452568956
7734,F,21,56.14458039720677
7735,A,19,66.89426228062929
7736,F,17,66.4979845613726
7737,B,19,67.36628914286925
7738,C,17,67.46257238886716
7739,B,17,68.71794653293
7740,B,17,89.19147162677211
7741,D,17,52.26198546093111
7742,A,17,73.93589054345223
7743,C,18,54.33806708316823
7744,A,16,92.69380308801361
7745,D,19,77.10258379505876
7746,A,18,68.8520324977605
7747,B,21,54.29793687461747
7748,C,16,61.96705489963961
7749,B,20,76.36491166179295
7750,D,17,73.35710151618919
7751,A,19,62.11458328854809
7752,A,15,60.213980678444386
7753,C,18,63.14743004092133
7754,B,18,72.7012358416921
7755,D,17,73.31628674179689
7756,F,17,79.75359717418858
7757,D,19,85.97129390121242
7758,C,18,69.81932607381981
7759,F,15,71.75141580809165
7760,F,17,64.88976938000474
7761,D,15,53.013227651773185
7762,C,19,72.0838945744898
7763,A,18,80.48053958711603
7764,C,17,68.23409514045477
7765,B,19,66.25340912446515
7766,C,18,61.127704682855835
7767,C,17,79.18851656436283
7768,D,18,63.68452167235931
7769,B,17,72.49291559996267
7770,C,22,65.76571999213986
7771,B,16,70.87075167100333
7772,B,20,75.49670951913917
7773,F,14,64.66055783036971
7774,A,16,68.97365897806765
7775,F,20,70.73833449585888
7776,D,20,70.84523274453878
7777,C,18,62.756797680418586
7778,B,16,60.82190567586615
7779,A,16,69.81236289317978
7780,B,17,65.4749457784184
7781,C,17,76.87633184705771
7782,A,18,72.71503917260311
7783,B,15,66.73346406038507
7784,F,17,69.11470543389194
7785,C,14,68.09421371342044
7786,F,18,67.71089535419685
7787,F,17,63.27854558147645
7788,D,16,68.78884274027168
7789,A,17,58.32723591167866
7790,B,18,70.65031156311873
7791,B,19,73.54427228629862
7792,F,16,67.5168190203971
7793,C,17,61.7744998523583
7794,A,21,63.34062417879242
7795,C,17,77.42983365700874
7796,B,15,64.26776242114126
7797,F,16,60.546687182118035
7798,C,15,69.0696705251914
7799,C,17,57.80914822268817
7800,A,15,80.74131469840391
7801,A,20,80.12791177335757
7802,A,18,58.97947290528214
7803,B,15,70.93159922016646
7804,D,15,79.38246344971822
7805,B,15,67.6132622511883
7806,D,17,77.24229536778601
7807,A,15,69.81575473882896
7808,A,18,60.86283838785903
7809,A,15,65.54791159305599
7810,D,17,61.14855427322966
7811,D,16,61.09131312231461
7812,A,16,80.24592420805683
7813,F,17,73.27735377609594
7814,D,19,80.88877826526806
7815,F,21,77.77189604340307
7816,B,18,76.25979981401271
7817,B,14,72.24396667314
7818,B,18,57.54344595277693
7819,A,19,60.7458555492132
7820,F,18,55.89222101167628
7821,F,16,70.71560949261166
7822,C,16,75.06883552231712
7823,B,17,67.74278395210078
7824,C,17,72.57811038892716
7825,F,15,59.43627220070902
7826,A,18,70.12060531320485
7827,C,17,72.27583998653043
7828,C,19,71.27778702676288
7829,C,21,66.26610929378982
7830,B,21,62.39816558812948
7831,D,16,68.15865698779648
7832,C,19,65.00357597664662
7833,C,17,65.72892056890144
7834,F,16,63.98032004846816
7835,D,19,70.49645344502326
7836,C,20,67.61244909410182
7837,D,19,65.06051738204968
7838,A,19,61.63982494164605
7839,F,19,71.61442646778252
7840,A,18,71.62562528320068
7841,D,19,50.42077302495068
7842,A,16,69.79918967462474
7843,C,19,66.35116425209843
7844,B,16,73.7280762970224
7845,F,21,66.60108122106391
7846,C,18,55.27234792363144
7847,D,16,61.948327080491076
7848,F,16,64.41351665843915
7849,D,17,74.42491531348232
7850,B,19,66.03850041663796
7851,B,20,67.90769732579356
7852,F,15,70.34613908640985
7853,C,21,71.46999675452946
7854,C,19,85.86947610377027
7855,C,18,57.86747216922572
7856,D,15,73.8775902933024
7857,B,18,69.57886487372602
7858,F,18,77.81393234576446
7859,A,19,56.06450650770989
7860,F,16,78.64142932783182
7861,F,20,64.78387347025124
7862,A,17,62.69334315372495
7863,D,17,60.14283934210412
7864,F,18,67.74099701282731
7865,B,18,73.5171686233632
7866,B,19,85.24235623352783
7867,C,17,72.16227215277637
7868,A,17,71.36033582868791
7869,B,19,72.94147411005908
7870,A,17,71.53837042775898
7871,D,18,76.69400067435014
7872,C,16,58.73860141303861
7873,F,21,65.73730277071473
7874,F,18,69.02984896677832
7875,B,16,46.76103201691052
7876,B,17,53.75655798413914
7877,A,17,64.83591454720909
7878,C,18,76.69028915608139
7879,C,15,61.92559505479187
7880,A,16,64.28424933065808
7881,D,18,75.65912717152064
7882,A,18,58.53946285922982
7883,C,18,73.64456329570807
7884,F,16,68.12184283194905
7885,D,19,65.7027990743475
7886,D,16,67.07373542983157
7887,C,15,66.43939935199249
7888,D,21,52.33212777564853
7889,B,17,74.07848590700597
7890,B,19,61.98885985245601
7891,F,14,75.63860272235098
7892,C,20,66.9200511508159
7893,F,18,66.6463159970085
7894,F,16,68.16384562802664
7895,B,18,61.14326263435446
7896,B,18,66.35281870894737
7897,D,21,73.5889465275482
7898,D,19,54.50904532360724
7899,D,16,74.46038287534121
7900,C,21,68.28332626126281
7901,A,17,75.21358938600946
7902,B,16,71.71156653272922
7903,A,16,73.8454907345605
7904,C,18,62.102232171409405
7905,A,19,65.91571676485746
7906,B,15,74.77512582146926
7907,C,20,57.50173897767272
7908,D,19,82.29001764233054
7909,C,19,69.63809361190978
7910,C,18,65.19411443961185
7911,B,18,79.26087479278706
7912,D,18,65.28554371780886
7913,A,21,78.65187384737045
7914,C,16,73.47605292885068
7915,B,21,68.52783887814643
7916,B,19,72.71218720258838
7917,D,18,57.995724019065094
7918,F,19,63.886187014577786
7919,A,18,68.7925850403171
7920,A,18,71.6578530360198
7921,D,16,62.60788655155954
7922,C,19,86.63921358093337
7923,D,16,59.26593992136152
7924,D,19,55.552907706283484
7925,D,19,70.75314927520589
7926,A,17,71.45663238997834
7927,A,18,81.57364861822894
7928,A,18,72.50208110727806
7929,A,18,73.04100830216454
7930,F,21,76.24020633260383
7931,C,15,65.24254411103324
7932,A,19,62.86133927954722
7933,C,19,64.28690172532006
7934,D,18,50.805581823392345
7935,D,15,64.8310592653383
7936,D,18,63.60987809571762
7937,F,17,74.26489125784009
7938,C,17,66.2399353723331
7939,B,19,62.04015892913014
7940,A,17,68.44428413053018
7941,B,16,70.2788596801902
7942,B,16,62.52041513342531
7943,A,17,69.21195715493363
7944,F,17,80.18320237085143
7945,D,17,70.25674241115208
7946,F,17,72.87212307224974
7947,F,17,59.80404339482294
7948,A,18,50.451438139274885
7949,A,15,68.44264183344133
7950,D,18,68.0078037146614
7951,F,20,69.09634692811386
7952,D,18,63.09213884409159
7953,C,16,69.61778945931127
7954,D,14,64.49274714922433
7955,F,17,61.59324055603491
7956,D,18,72.33169658966467
7957,F,18,64.701314484946
7958,F,15,75.05432991547251
7959,D,20,80.60184432610234
7960,D,19,63.702623835071314
7961,D,20,79.43899305957865
7962,B,18,64.95093882848413
7963,B,19,59.028847174938036
7964,D,18,80.64475799744201
7965,D,20,76.66431026541133
7966,A,17,63.238332566089696
7967,C,17,58.805857597106026
7968,D,18,69.58888189481206
7969,F,19,66.24445379403329
7970,C,17,67.02455920135604
7971,A,18,72.48548111077221
7972,A,19,53.082314435315645
7973,A,20,73.9198133359677
7974,F,18,70.45468934698987
7975,C,16,79.49373062077365
7976,B,19,60.410717741399424
7977,B,19,62.84950582397544
7978,B,19,80.99586791821503
7979,A,19,69.30737157278803
7980,F,18,58.80592759992637
7981,F,18,56.610414126619055
7982,C,16,69.58630360479013
7983,C,17,63.2588951461519
7984,F,17,71.04218160678377
7985,F,17,79.13598542320388
7986,F,19,65.75161639243784
7987,C,17,70.51815399136282
7988,F,19,63.831663271787775
7989,D,18,62.36022950851778
7990,D,15,59.85432394185639
7991,D,20,77.1618837616587
7992,C,15,69.2051067810745
7993,A,17,59.14295968177383
7994,C,16,58.93715876478207
7995,D,19,68.05187911381606
7996,B,19,77.49656288597222
7997,D,14,59.72537160097944
7998,C,18,73.64881765091589
7999,D,16,80.80880033004999
8000,F,15,46.372870342904235
8001,C,17,58.72920898899787
8002,A,15,49.34842362331232
8003,F,16,60.32713389533985
8004,A,15,66.8484175821885
8005,D,19,74.6970332757935
8006,B,16,79.17566465136152
8007,F,18,61.0386676966273
8008,A,20,74.62270738347678
8009,D,18,73.31474746711581
8010,D,17,70.46634820311283
8011,F,18,71.20979971467492
8012,B,17,70.83498320090354
8013,D,19,70.2075546454179
8014,F,16,65.84756861282435
8015,A,17,57.87072397074771
8016,A,18,71.69759599400203
8017,A,17,75.4318858659016
8018,A,18,71.74993037267056
8019,D,19,71.42847414028147
8020,D,18,68.56469705993366
8021,C,15,75.80811691666781
8022,D,17,77.60394652490668
8023,B,16,70.89221200545946
8024,A,18,61.10066298987198
8025,F,20,66.42643521948352
8026,C,16,55.726936529114745
8027,F,17,53.24936953828416
8028,D,21,65.7960671876062
8029,A,17,58.9835537479548
8030,C,16,75.58036133771996
8031,C,19,69.82066707247087
8032,D,16,62.64387749056907
8033,C,16,63.646221263891725
8034,F,18,68.65510878487095
8035,D,16,70.79538417835118
8036,B,18,68.40531621882378
8037,B,15,69.16454240695896
8038,B,20,66.78686719580662
8039,A,21,66.53297110240096
8040,C,18,77.14466146962037
8041,F,17,71.86453129279354
8042,B,15,72.03735662106965
8043,F,18,59.741222027660996
8044,D,18,73.76688929704568
8045,A,16,59.21240818487352
8046,C,15,73.77451835445578
8047,D,18,79.06376415633314
8048,C,17,79.9866032412063
8049,F,17,67.089219223522
8050,D,18,64.88193419330277
8051,B,20,67.89679284363298
8052,C,18,67.84079110258011
8053,D,17,77.53998477820923
8054,B,17,64.2079443211592
8055,B,17,62.03031540139961
8056,D,17,65.04260381349171
8057,D,18,61.17861679440543
8058,A,18,63.70202289383883
8059,F,17,78.19508760501682
8060,A,19,71.88182612010432
8061,D,20,52.774964107390346
8062,F,18,67.64531448645378
8063,C,17,78.20746118368805
8064,D,19,66.54623604044878
8065,C,19,76.47593973119184
8066,F,18,81.04847891642129
8067,A,15,61.53679610482657
8068,B,18,66.62864221248061
8069,D,16,61.89758551922614
8070,F,14,69.5897898081237
8071,D,16,69.03163135057991
8072,A,15,64.9758379033672
8073,C,18,67.30058237807715
8074,F,16,66.308315735135
8075,C,19,66.32295609178944
8076,F,15,73.65316714279058
8077,F,15,67.34198255369574
8078,B,20,79.3347854213443
8079,C,19,72.85202431028438
8080,D,20,70.42237935574325
8081,C,17,74.18014696008122
8082,C,19,60.646883901664935
8083,F,18,58.42689550185581
8084,F,21,71.17559911604107
8085,A,17,73.20970784706874
8086,C,16,64.24862088973813
8087,F,17,66.3093869354859
8088,B,17,76.13187338188847
8089,D,16,83.13842254362571
8090,D,16,65.64888698030573
8091,C,17,72.70307670910735
8092,A,16,68.54781756844017
8093,C,18,56.28437347195444
8094,D,18,65.00996454196093
8095,D,17,74.18249806284034
8096,A,18,80.61630330404333
8097,A,19,49.49615123722316
8098,C,18,65.09328811930101
8099,F,19,64.38173728513829
8100,F,17,64.59948504542969
8101,D,16,68.56516022505603
8102,B,17,70.65599745201793
8103,F,17,47.4858573384841
8104,F,16,74.07365691563224
8105,A,18,67.76766104929624
8106,A,17,68.43662894837814
8107,B,19,64.1981093318156
8108,A,17,68.10102830417718
8109,F,16,74.15023377007326
8110,D,19,55.76190361509368
8111,C,17,76.49698733331309
8112,D,19,66.73732747677926
8113,B,16,64.99713536991958
8114,D,19,64.99043015986848
8115,F,19,62.774017778421424
8116,C,18,61.95038159495097
8117,F,16,62.994609135961866
8118,B,18,73.78088499291567
8119,A,19,68.0553179920918
8120,C,16,70.37290271830099
8121,A,18,69.22389373722861
8122,C,19,83.8311109985957
8123,C,18,60.68806846895689
8124,F,18,66.7867818330199
8125,F,18,68.09237700005185
8126,D,18,53.780035912539944
8127,D,19,70.67730469290169
8128,B,17,66.26934315552192
8129,C,20,81.11260984054498
8130,A,17,59.909541980376474
8131,A,15,66.50476404541104
8132,F,17,78.46444022965306
8133,D,16,81.75167360576405
8134,D,17,65.63377225973872
8135,B,18,66.82021122984892
8136,B,17,45.286125541532826
8137,F,18,68.16947029267399
8138,F,17,61.82922232509581
8139,B,19,63.915172685379154
8140,C,19,72.75596140404572
8141,D,13,61.339343518211045
8142,D,16,56.046436765382005
8143,A,17,71.73964473687482
8144,D,18,73.14485687943657
8145,D,14,72.88711264350225
8146,D,17,68.96539391671999
8147,D,19,71.22827227670994
8148,D,18,68.15069385599352
8149,D,18,66.46762406007839
8150,F,19,74.01545099969367
8151,B,17,60.43935700064304
8152,B,17,65.08334007646121
8153,B,19,74.93490787580696
8154,C,20,69.9871428426266
8155,A,20,68.5434172960549
8156,A,15,66.52722997464646
8157,F,15,81.52907961174276
8158,B,19,69.92071458713521
8159,B,14,61.17387263742421
8160,F,18,61.1192064643102
8161,F,16,69.6557071649162
8162,B,17,60.64565047788756
8163,D,17,76.47414667576996
8164,A,18,57.62056596200371
8165,C,18,64.22537601984956
8166,B,16,67.91427230895025
8167,F,18,60.02598237284108
8168,A,14,66.05161501726417
8169,C,19,67.65358035157028
8170,C,16,64.22711840976368
8171,C,13,77.25256819619123
8172,D,19,69.11832291443083
8173,A,17,68.00375316280908
8174,C,17,77.92493529695484
8175,D,19,74.62418090236385
8176,C,18,59.77701644890095
8177,B,20,73.89496281124886
8178,A,18,63.295516617281415
8179,C,20,76.71885247290822
8180,D,18,70.97212357588342
8181,F,18,60.93727520954496
8182,A,18,72.2424188230571
8183,B,16,72.25630172946038
8184,D,16,73.10333268030641
8185,A,17,66.58967492467951
8186,A,19,61.42801163972497
8187,C,19,63.39385657505821
8188,D,18,75.78168610116548
8189,F,19,69.32897913559643
8190,F,18,61.14473477629781
8191,F,18,54.60561862238531
8192,B,17,78.84372869021958
8193,D,19,56.300853399877404
8194,C,17,63.06858036587542
8195,D,19,74.602777767945
8196,D,19,72.1367361579447
8197,C,16,61.731083403666354
8198,D,20,70.82580026506945
8199,B,17,67.77719197975074
8200,A,18,72.20244112570005
8201,B,17,65.2448010497309
8202,D,19,68.24660802000072
8203,F,16,62.499840194736635
8204,B,15,63.845109117157655
8205,A,17,70.64971071402164
8206,D,17,64.6230703172338
8207,B,18,67.20746529236366
8208,D,17,69.1083647104491
8209,A,19,55.88711302673252
8210,F,16,68.83420764702912
8211,F,17,69.26790171752639
8212,A,19,73.78851880671976
8213,C,18,71.47714631342411
8214,B,18,65.1451159705151
8215,B,18,61.313288093904696
8216,F,14,76.88269027999802
8217,B,17,75.73265446410403
8218,A,20,70.15229666736272
8219,D,19,76.73610715276166
8220,A,18,72.84411046251662
8221,A,17,60.04241271744099
8222,C,18,61.39671737914796
8223,F,17,60.78604712759224
8224,B,16,57.3043762663023
8225,C,18,73.89390298237596
8226,D,17,64.56919864566076
8227,F,18,70.85462144201412
8228,B,16,75.32279147016924
8229,F,17,69.7911350856419
8230,F,16,60.54483101881666
8231,C,18,63.11243231398045
8232,C,18,68.52464026084488
8233,C,16,67.52187333041762
8234,D,19,56.622721465462476
8235,F,17,76.14604339717313
8236,B,17,70.00149182065603
8237,A,16,68.2945127892696
8238,A,17,71.5710488482998
8239,F,18,68.4108318262327
8240,D,18,46.864264270198774
8241,D,17,61.728681228501074
8242,B,18,71.91418662444521
8243,F,16,66.75207764161884
